movie_id,question
492188,"I'm looking for a movie that explores co-parenting and separation in a very emotional, character-driven way."
492188,"What’s a good drama about two people going through an intense, coast-to-coast custody battle?"
10201,What are some funny romantic comedies about someone whose life changes after they start saying yes to everything?
10201,Can you recommend a lighthearted movie where the main character tries a self-help challenge and ends up in all kinds of weird situations?
10201,What comedy movies are about a person breaking out of a rut and getting into unexpected relationships?
150689,Can you recommend a romantic fantasy movie with a family-friendly story and a hopeful heroine?
150689,I'm looking for a drama about a mistreated girl whose life changes after meeting a prince-like stranger—any suggestions?
150689,"What are some good family movies with romance, fantasy, and a classic fairytale vibe?"
508,"Can you recommend a Christmas movie that mixes comedy, romance, and drama?"
508,What’s a good ensemble film about several different love stories happening at the same time?
508,I want a feel-good romantic movie set around the holidays—what should I watch?
302946,Can you recommend a crime thriller about a brilliant accountant who uncovers financial corruption?
302946,"What’s a suspenseful drama with a math genius, money laundering, and lots of action?"
302946,I’m looking for a movie about someone who is very smart with numbers and gets caught up in a dangerous criminal investigation.
2668,Can you recommend a dark fantasy mystery movie with a creepy atmosphere and supernatural investigation?
2668,What's a good thriller-horror film about a detective solving strange murders in a haunted small town?
2668,"I’m looking for a gothic movie with ghosts, decapitations, and a suspenseful period setting—any suggestions?"
37735,Can you recommend a funny teen comedy about high school gossip and social drama?
37735,"What movie is like a smart, sarcastic coming-of-age comedy set in high school?"
37735,I’m looking for a lighthearted comedy with a strong female lead and lots of awkward school rumors—what should I watch?
2649,Can you recommend a psychological thriller where the main character starts to question what is real?
2649,What’s a good mystery movie about a wealthy businessman getting pulled into a dangerous game?
2649,I want a suspenseful drama with twists and a story that blurs reality and illusion—what should I watch?
447404,What are some fun fantasy adventure movies with a detective mystery and quirky creatures?
447404,Can you recommend an action-adventure movie for families that has talking animals or monsters?
447404,"What movies are like a live-action Pokémon story with a mix of mystery, comedy, and adventure?"
49018,Can you recommend a horror thriller about a family haunted by dark spirits after their child falls into a mysterious coma?
49018,I’m looking for a scary movie where paranormal forces invade a family’s home and they need help from a professional—any suggestions?
49018,"What’s a good horror film with supernatural spirits, a possessed-feeling child, and a suspenseful mystery behind the haunting?"
158852,Can you recommend an adventurous family sci-fi movie with a mysterious hidden world and a hopeful tone?
158852,I’m looking for a movie about a bright teen and a former genius inventor teaming up on a mission through time and space. Any suggestions?
158852,"What’s a good mystery adventure film for families that involves science fiction, exploration, and discovering a secret place?"
37135,Can you recommend an animated family adventure movie about a child raised by animals who discovers he is human?
37135,"What’s a good family-friendly adventure movie with apes, a jungle setting, and a story about belonging?"
37135,I’m looking for an animated movie like Tarzan where the main character is orphaned and raised by a wild animal family.
13448,What thriller movies involve a secret society and a race against time to stop a Vatican crisis?
13448,Can you recommend a mystery movie about solving symbols and conspiracies in Europe?
13448,What movies are similar to The Da Vinci Code with religious intrigue and hidden clues?
257211,Can you recommend a light-hearted comedy about an older man starting over in a new career?
257211,What are some feel-good movies about unlikely workplace friendships and mentoring?
257211,Suggest a comedy about a senior citizen who joins a modern company and shakes things up.
11688,What are some funny family adventure movies with animation and fantasy elements?
11688,Can you recommend a comedy movie where a spoiled character goes through a big transformation?
11688,"What animated movies are good for kids that involve a quest, jungle adventure, and talking animals?"
527774,What are some animated adventure movies with strong female protagonists and fantasy worlds?
527774,Can you recommend a family-friendly action movie with dragons and magic?
527774,What movies are similar to Raya and the Last Dragon in terms of animation and epic quest storylines?
18360,"I'm looking for a fun family adventure movie with comedy and fantasy, especially set in a museum. What should I watch?"
18360,"Can you recommend an action-packed, silly movie with historical characters coming to life that kids would enjoy?"
18360,What's a lighthearted adventure-comedy with magic or fantasy and lots of museum hijinks?
195589,What are some funny movies about couples dealing with loud neighbors?
195589,Can you recommend a comedy about new parents struggling with noisy party neighbors?
195589,What’s a good movie where a fraternity moves next door and causes chaos?
68735,Can you recommend a fantasy action movie with big battles and two opposing sides fighting over a magical portal?
68735,I'm looking for an adventure film about humans and orcs clashing over the fate of their worlds—any suggestions?
68735,What movie should I watch if I want a war-themed fantasy with heroes from both sides of a conflict?
296,Can you recommend an action sci-fi thriller with a killer robot and a race to stop Judgment Day?
296,"What’s a good movie about a future war, time travel, and a Terminator protecting John Connor?"
296,I want a tense sci-fi action movie like The Terminator or T2 with lots of robot fights—what should I watch?
296098,Can you recommend a tense historical drama about Cold War espionage and prisoner exchanges?
296098,What thriller is about a lawyer negotiating the release of a captured U.S. pilot from the Soviets?
296098,"Suggest a movie based on real events involving spy planes, Berlin, and diplomatic negotiations."
3131,Can you recommend a historical crime drama set in New York with gangs and revenge?
3131,I’m looking for a movie about Irish immigrants fighting for survival in 19th-century New York. Any suggestions?
3131,What’s a good drama about gang warfare and power struggles in old New York City?
6957,Can you recommend a funny romantic comedy about a 40-year-old man who has never had sex?
6957,What are some movies where coworkers try to help a shy guy lose his virginity?
6957,I want a comedy about an awkward adult man who falls for a small business owner—any suggestions?
11321,Can you recommend a dramatic movie about redemption and second chances?
11321,What’s a good emotional film where a character secretly tries to change the lives of strangers?
11321,I’m looking for a serious drama with a heartfelt story about sacrifice and forgiveness.
419704,Can you recommend a thoughtful sci-fi drama about a space mission with a strong emotional story?
419704,What movie should I watch if I want a space exploration film that’s more introspective than action-packed?
419704,Do you know any science fiction movies about an astronaut searching for the truth on a dangerous mission?
1933,"Can you recommend a suspenseful haunted house movie with a dark, eerie atmosphere and a twist ending?"
1933,What’s a good horror mystery thriller about a mother protecting her children from strange supernatural events?
1933,I’m looking for a psychological ghost story with a creepy old house and lots of suspense—any suggestions?
100,What are some funny crime movies about a group of friends pulling off a risky heist?
100,"Can you recommend a British comedy crime film with poker, gangsters, and a lot of chaos?"
100,I want a darkly funny movie where a bad gamble leads to a desperate plan for quick cash — what should I watch?
98566,What are some fun action-comedy movies with superheroes or mutant characters?
98566,Can you recommend a sci-fi adventure movie that’s lighthearted and good for a family night?
98566,I’m looking for a movie where a team of unlikely heroes protects a city from a crime boss—what should I watch?
28178,Can you recommend a heartwarming family drama about the bond between a person and their dog?
28178,What movie is about a loyal dog who becomes part of a family and shares a deep emotional relationship with his owner?
28178,I want a touching film for family viewing that tells a sad but beautiful story about a dog’s devotion—what should I watch?
76163,Can you recommend an action movie about a team of mercenaries going on a revenge mission after one of their own is killed?
76163,What’s a good adventure-thriller with lots of explosions and a group of tough fighters deep behind enemy lines?
76163,I want a movie like a high-stakes action team-up where a simple job turns into a dangerous mission for revenge. What should I watch?
46195,What are some family-friendly animated adventure movies with talking animals and a tropical setting?
46195,Can you recommend a comedy adventure movie about birds that takes place in Rio de Janeiro?
46195,"I want a fun kids' movie about an unlikely animal pairing, music, and escaping smugglers."
567,Can you recommend a suspenseful mystery movie about someone spying on their neighbors and uncovering a possible murder?
567,"What are some classic thriller dramas with a tense, voyeuristic story set mostly in one apartment?"
567,I’m looking for a mystery film where a disabled protagonist observes a crime from afar and gets pulled into the investigation.
9543,What are some adventure fantasy movies with action and time manipulation?
9543,Can you recommend a movie about a rogue prince teaming up with a princess to stop a magical threat?
9543,I'm looking for an action-packed fantasy film involving ancient artifacts and a race against dark forces.
439079,Can you recommend a scary horror movie about a priest and a novice investigating a haunted monastery?
439079,"What horror movies involve the Vatican, demons, and supernatural events in a creepy old convent?"
439079,I’m looking for a dark horror film set in Romania with a demonic nun or religious haunting—what should I watch?
370172,Can you recommend an action thriller about a retired spy pulled back into the field for one last mission?
370172,What’s a good adventure movie where a secret agent has to stop a dangerous villain with advanced technology?
370172,"Do you know any thriller movies with spies, kidnappings, and lots of high-stakes action?"
81188,Can you recommend an animated family adventure movie about magical guardians protecting children's beliefs and imagination?
81188,What's a fantasy action movie for kids where heroes team up to fight an evil spirit threatening the world?
81188,I’m looking for a colorful adventure film with mythic characters and a story about hope and imagination—any suggestions?
11224,What are some family-friendly fantasy movies with princesses and magic?
11224,Can you recommend an animated romance movie with a fairy-tale ending?
11224,What movies are good for kids that involve a transformation and a royal ball?
39514,Can you recommend an action-comedy movie about retired spies getting back together for one last mission?
39514,What’s a fun thriller with older former agents or assassins teaming up to take on a conspiracy?
39514,I’m looking for a crime-action movie with lots of humor and a secret government plot—any suggestions?
44896,What are some funny animated adventure movies with a Western setting?
44896,Can you recommend a family-friendly comedy about an outsider becoming a hero?
44896,What movies feature animals in a quirky town solving a mystery?
166428,Can you recommend an animated family adventure movie about dragons and friendship?
166428,What are some good movies like How to Train Your Dragon with a heartfelt story and action?
166428,I’m looking for a family-friendly adventure movie where a rider and dragon face a big choice—any suggestions?
82675,Can you recommend a tense action thriller about a retired operative who has to protect his family from revenge-seeking criminals?
82675,What’s a good crime thriller set in Istanbul with kidnapping and hostage situations?
82675,"I’m looking for a movie like Taken with nonstop action, family danger, and a revenge plot—what should I watch?"
380,Can you recommend a drama about family members reconnecting after a parent’s death?
380,What’s a good movie about a man traveling with his autistic or savant brother?
380,Can you suggest a film about siblings and inheritance conflicts after their father passes away?
206487,Can you recommend a mind-bending sci-fi thriller with time travel and a twisty plot?
206487,What’s a good movie about a time agent trying to stop future crimes?
206487,I’m looking for a thriller that involves complex time loops and a mystery about preventing a major attack.
76757,Can you recommend a sci-fi fantasy movie with space politics and a strong female lead?
76757,What movie should I watch if I want an action-packed space adventure about a young woman discovering her hidden destiny?
76757,"Suggest a fantasy science fiction film involving a powerful dynasty, genetic secrets, and intergalactic conflict."
188927,What are some action-packed sci-fi adventure movies with a crew exploring deep space and facing a mysterious enemy?
188927,Can you recommend a thrilling space movie like Star Trek with an ensemble cast and lots of adventure?
188927,I’m looking for a science fiction film about a starship crew on an uncharted mission—what should I watch?
364,What are some dark superhero movies with a gothic vibe and a memorable villain?
364,Can you recommend an action fantasy film with Batman and Catwoman?
364,What movies feature a villain teaming up with a corrupt politician to take over a city?
381283,Can you recommend a tense psychological horror movie about a couple whose peaceful life is disrupted by uninvited guests?
381283,I'm looking for a drama-horror film with a relationship under pressure in a claustrophobic home setting. Any suggestions?
381283,What are some disturbing movies where strangers come into a couple's house and everything starts to spiral out of control?
60304,What are some dark fantasy action movies with witches and monster-hunting?
60304,Can you recommend a violent horror action movie based on fairy tales?
60304,I want a revenge-themed fantasy film with lots of action and creepy witches — what should I watch?
507086,Can you recommend an adventure sci-fi thriller where dinosaurs are living among humans?
507086,What movie should I watch if I want a suspenseful film about humans coexisting with dangerous prehistoric creatures?
507086,Suggest a blockbuster with action and science fiction elements involving dinosaurs on the loose worldwide.
320288,Recommend a sci-fi action movie about mutants dealing with a powerful teammate gone rogue
320288,What’s a good adventure movie where a character gains dangerous cosmic powers and the team has to stop them?
320288,"Can you suggest a superhero movie with aliens, space rescue, and a character losing control of their powers?"
37686,Can you recommend a thriller with a mystery and sci-fi element set in a small town?
37686,"What’s a movie like Stranger Things with kids, supernatural events, and suspense?"
37686,Suggest a science fiction mystery thriller about a group of friends uncovering something terrifying after a train crash.
11544,Can you recommend a fun animated family movie with comedy and sci-fi elements?
11544,What’s a good movie about an unlikely friendship between a child and a creature?
11544,"I’m looking for a cute, heartwarming movie about family and belonging"
293863,Can you recommend a romantic fantasy movie about a woman who stops aging after an accident?
293863,What’s a good drama with a magical or supernatural premise and a love story?
293863,I’m looking for a movie like The Curious Case of Benjamin Button but with a female lead—any suggestions?
345,What are some psychological thriller movies about obsession and secret societies?
345,"Can you recommend a drama mystery with a dark, unsettling atmosphere and adult themes?"
345,"What movies explore marital tension, jealousy, and a mysterious hidden world?"
1018,Can you recommend a surreal thriller with mystery and drama set in Hollywood?
1018,"What movie has an amnesiac woman and a strange, dreamlike storyline?"
1018,I’m looking for a dark psychological mystery about Hollywood and identity—any suggestions?
117263,Can you recommend a tense action thriller where a former security guard has to save the President during a White House attack?
117263,I'm looking for a movie about terrorists taking over the White House with lots of suspense and action. Any suggestions?
117263,What are some fast-paced thriller movies with a disgraced hero trapped inside a government building during an attack?
534,Can you recommend a post-apocalyptic action sci-fi thriller with robots and resistance fighters?
534,What movies are similar to Terminator Salvation?
534,I'm looking for a movie about humans fighting against advanced machines in the future. Any suggestions?
436270,What are some action-adventure sci-fi movies with an antihero character and superpowers?
436270,Can you recommend a movie about an ancient being waking up in the modern world and causing chaos?
436270,I'm looking for a superhero-style movie with lots of action and a darker tone.
337401,Can you recommend an adventure fantasy movie with a strong female lead who disguises herself as a warrior?
337401,"What action-packed movies are there about courage, family honor, and fighting to protect your country?"
337401,"I’m looking for a movie similar to Mulan with themes of self-sacrifice, training for battle, and saving an empire."
676,What are some war dramas set during World War II with a romantic subplot?
676,Can you recommend a historical drama about the Pearl Harbor attack?
676,"I want a movie about friendship, love triangles, and a major wartime event—any suggestions?"
11631,What are some fun romantic comedies with lots of music and a vacation vibe?
11631,Can you recommend a lighthearted movie about family secrets and a wedding?
11631,I want a feel-good movie set on a beautiful Greek island with lots of singing—what should I watch?
328387,What are some mystery adventure movies with a suspenseful online game plot?
328387,Can you recommend crime thrillers about teens getting caught in dangerous dares?
328387,What are some movies like Nerve with adrenaline-fueled challenges and a mysterious partner?
7446,What are some funny action movies with a war setting?
7446,Can you recommend movies about actors making a film that goes wrong?
7446,What are some comedy movies set in a jungle with lots of action?
927,What are some fantasy horror comedies with mischievous creatures causing chaos in a small town?
927,Can you recommend a funny Christmas movie that also has horror elements?
927,I’m looking for a movie about a strange pet that turns into a nightmare—what should I watch?
262504,Can you recommend a sci-fi adventure movie about people leaving a fenced-in city and discovering a mysterious agency outside?
262504,I’m looking for an action mystery film where the main characters venture beyond a protected wall into an unknown world.
262504,What’s a movie like Divergent with Beatrice and Tobias exploring the outside world and uncovering a secret organization?
9737,What are some action-comedy crime movies with two mismatched cops who have to work together?
9737,Can you recommend a funny 90s thriller about Miami detectives chasing stolen drugs?
9737,I'm looking for movies where partners go undercover or pretend to be each other during a police investigation.
1576,What are some horror action movies with zombies and a government containment mission?
1576,Can you recommend a science fiction movie about a virus outbreak in a secret lab?
1576,What movies feature an elite military team fighting mutated creatures after a lab accident?
53182,What are some action war movies with ancient battles and Greek history?
53182,Can you recommend a dramatic war film about Greeks fighting the Persian Empire?
53182,"I want a movie with epic naval battles, intense action, and historical drama—what should I watch?"
270303,Can you recommend a horror movie with a creepy supernatural stalker?
270303,I want a mystery horror film about a curse or entity that follows someone after intimacy.
270303,"What’s a scary movie with an unsettling, slow-burn chase and supernatural threat?"
184,Can you recommend a crime thriller with a strong female lead who outsmarts both the cops and criminals?
184,I’m looking for a tense drama about smuggling and double-crosses involving a clever protagonist—what should I watch?
184,What’s a good movie about a flight attendant getting caught in a criminal scheme and trying to steal the money for herself?
334543,Can you recommend a moving drama about a child separated from his family and later trying to find them again?
334543,I’m looking for a drama based on a true story about someone who gets lost as a child and grows up in another country. Any suggestions?
334543,"What’s a heartfelt movie about identity, adoption, and searching for a lost family after many years?"
782,Can you recommend a science fiction movie about genetic engineering and identity?
782,What are some good dramas set in a future where genetics determine your status?
782,I’m looking for a thought-provoking sci-fi film about an underdog trying to break into an elite system
335787,What are some action-adventure movies with treasure hunts and mystery?
335787,Can you recommend a movie about a young adventurer searching for a lost brother?
335787,"What’s a fun wisecracking buddy adventure movie with clues, danger, and a hidden treasure?"
298,Can you recommend a crime thriller where a group of thieves teams up to take down a ruthless casino owner?
298,I'm looking for a movie like Ocean's Eleven with a clever heist plan and a revenge twist—what should I watch?
298,What’s a fun crime movie about an ensemble crew pulling off a big scheme against a shady businessman?
1368,Can you recommend an action thriller about a veteran who takes on the police after being pushed too far?
1368,What’s a good intense drama where a lone survivor goes to war against his pursuers?
1368,Suggest a movie about a former soldier who is harassed by law enforcement and escapes into the wilderness
661374,Can you recommend a funny mystery movie with a detective and a wealthy group of suspects?
661374,What’s a good crime comedy with a clever whodunit set in an exotic location?
661374,"I’m looking for a mystery movie with twists, humor, and an ensemble cast—any suggestions?"
254320,Can you recommend a darkly funny dystopian romance about the pressure to find a partner?
254320,What’s a weird and thought-provoking comedy-drama about relationships and dating in a futuristic society?
254320,Do you know any movies where single people have to find love or face extreme consequences?
2059,Can you recommend an adventure movie about hidden treasure and secret clues in historical documents?
2059,What’s a good action mystery film involving a race to find a lost treasure before the villains do?
2059,"Can you suggest a movie like Indiana Jones with archaeology, puzzles, and a patriotic treasure hunt?"
5255,What are some family-friendly fantasy adventure movies about a magical journey and believing in wonder?
5255,Can you recommend an animated movie about a child’s self-discovery during a Christmas or winter-themed adventure?
5255,"What movies are good for kids who like trains, the North Pole, and magical holiday stories?"
242,What are some crime dramas about aging mob bosses trying to go legit?
242,Can you recommend a thriller about a mafia don seeking forgiveness for his past sins?
242,What movies feature an Italian-American crime family and a mentor-protege relationship?
114150,What are some funny college movies with music and romance?
114150,Can you recommend a comedy about an all-girls singing group?
114150,What movie is about a college student joining a quirky a cappella team?
203801,Can you recommend a funny action-adventure movie set during the Cold War with spies from different countries teaming up?
203801,What’s a good movie with CIA and KGB agents working together to stop a nuclear threat?
203801,I’m looking for a stylish spy comedy with lots of action and adventure—any suggestions?
1637,What are some high-speed action thrillers with nonstop tension and a ticking-clock plot?
1637,Can you recommend a movie about a bus or vehicle that has to keep moving to avoid disaster?
1637,I’m looking for an intense 90s action movie with a bomb threat and lots of suspense—what should I watch?
57214,What are some comedy movies about wild high school parties getting out of control?
57214,Can you recommend a funny movie about teenagers throwing an epic house party?
57214,I want a comedy similar to Project X with a huge party that spirals into chaos.
109414,Can you recommend a comedy movie about celebrities dealing with the apocalypse?
109414,What is a funny action movie with a disaster or end-of-the-world setting?
109414,I want a raunchy comedy with lots of famous actors and an apocalyptic plot — what should I watch?
82700,Can you recommend a sci-fi action adventure movie about surviving on a dangerous future Earth?
82700,I’m looking for a film where a father and son have to work together to survive after a crash landing in space. Any suggestions?
82700,What’s a movie similar to a post-apocalyptic adventure with humans returning to Earth long after it became uninhabitable?
22881,Can you recommend a drama about an underdog who overcomes hardship with the help of a supportive family?
22881,What movie tells the true story of a homeless teenager who becomes a football star?
22881,I’m looking for an inspiring sports drama based on a real person’s rise from poverty to NFL success.
331482,Can you recommend a period drama about sisters growing up after the Civil War?
331482,What’s a good romantic drama with strong family themes and female leads?
331482,I’m looking for a coming-of-age movie set in historical America with emotional relationships.
460465,Can you recommend an action-fantasy movie with martial arts and epic battles?
460465,What are some adventure movies about fighters training to save the world?
460465,Suggest a movie like Mortal Kombat with supernatural enemies and tournament-style combat.
1813,Can you recommend a dark legal thriller with supernatural or horror elements?
1813,I’m looking for a movie about a lawyer who gets tempted by a powerful and evil boss—what should I watch?
1813,What’s a mystery-drama horror film set around the legal world and moral corruption?
334533,Can you recommend a heartfelt drama about an unconventional family and parenting?
334533,What’s a good movie about a father raising kids off the grid and facing the real world?
334533,"I want a thoughtful comedy-drama about family life, education, and living differently from society."
51540,Can you recommend a dark comedy about coworkers plotting against their terrible bosses?
51540,What’s a funny crime movie where friends come up with a ridiculous plan to get rid of their employers?
51540,I’m looking for a comedy about workplace revenge and a scheming plan that goes wrong—what should I watch?
68728,Can you recommend a fantasy adventure family movie about a magician who gets transported to a magical land?
68728,What movie should I watch if I want a family-friendly adventure with wizards and a magical kingdom?
68728,Do you know any movies where a con artist ends up being mistaken for a powerful hero in a fantasy world?
2454,What are some family-friendly fantasy adventure movies with kids going on a quest to save a magical kingdom?
2454,"Can you recommend movies similar to The Lion, the Witch and the Wardrobe with young heroes and a medieval fantasy setting?"
2454,I'm looking for an adventurous fantasy movie about siblings returning to a magical world to help a prince fight an evil ruler.
43074,What are some funny action movies with a supernatural or ghost theme?
43074,Can you recommend a comedy fantasy movie about a team fighting paranormal threats in a city?
43074,I’m looking for a lighthearted movie with women leads that involves ghosts and adventure.
241259,What are some family-friendly fantasy adventure movies about returning to a magical world?
241259,Can you recommend a movie where a character goes back to an enchanted land to save a friend?
241259,What adventure movies are similar to Alice in Wonderland and suitable for families?
47964,Can you recommend an action thriller with a tough cop and lots of explosive chase scenes?
47964,What movie has an American cop teaming up with his son to stop a dangerous heist in Moscow?
47964,I’m looking for a fast-paced thriller involving the Russian underworld and a race to prevent nuclear war.
1022789,What are some good animated family movies about growing up and dealing with new emotions?
1022789,Can you recommend a funny adventure movie for kids and teens about friendship and self-discovery?
1022789,I’m looking for a heartfelt comedy animation with a strong family message and relatable teenage issues.
8467,What are some really silly comedy movies with two clueless friends on a road trip?
8467,Can you recommend a goofy 90s comedy where friends get into outrageous trouble trying to help a woman?
8467,I'm looking for a slapstick movie about dumb but lovable characters chasing after a suitcase and a girl.
36647,Can you recommend an action horror movie about a half-vampire who fights vampires?
36647,What’s a good dark superhero-style movie with lots of vampire fighting?
36647,I want a horror action film where the main character is a vampire hunter with supernatural powers.
335988,Can you recommend an action sci-fi movie with giant robots and an epic battle to save Earth?
335988,What's a good adventure movie about humans teaming up with Transformers to uncover ancient secrets?
335988,"Suggest a science fiction movie with Bumblebee, Optimus Prime, and a world-threatening war"
373571,Can you recommend an action sci-fi movie with giant monsters and epic battles?
373571,What are some movies like Godzilla featuring huge creatures fighting each other?
373571,I want a monster movie with lots of destruction and legendary creatures—what should I watch?
509,What are some romantic comedy movies about an ordinary person falling in love with a celebrity?
509,Can you recommend a feel-good romance set in London?
509,What movies are like Notting Hill with a charming bookstore owner and a famous actress?
9532,"Can you recommend a horror movie where someone has a premonition and escapes a deadly accident, only to be hunted afterward?"
9532,What’s a scary movie about death chasing survivors after they avoid a disaster?
9532,Do you know any horror films like Final Destination with a plane crash vision and people dying one by one?
38365,Can you recommend a funny movie about a group of old friends reuniting for a holiday weekend?
38365,What comedy should I watch if I want a story about former teammates getting back together after years apart?
38365,Suggest a light-hearted movie about childhood friends hanging out again after their high school coach dies.
10555,Can you recommend an animated family comedy with underwater adventure and friendship?
10555,I’m looking for a funny action movie for kids about sea animals and a fish who becomes a hero.
10555,What’s a good animated movie about an unlikely friendship between a fish and a shark?
20504,Can you recommend a post-apocalyptic action thriller about protecting an important book or artifact?
20504,What are some movies where a lone traveler crosses a dangerous wasteland to deliver something sacred?
20504,I want a sci-fi action movie with a strong survival story and a meaningful mission—what should I watch?
238636,Can you recommend a tense horror-thriller about surviving a night of lawless violence?
238636,What’s a good movie where a tough vigilante ends up protecting innocent people during chaos?
238636,I want a thriller with a revenge plot that turns into a survival mission—any suggestions?
565,Can you recommend a horror mystery movie about a cursed videotape and a deadly urban legend?
565,What’s a scary thriller where a journalist investigates strange teen deaths linked to a tape?
565,I want a movie about someone who watches a haunted video and has only a week to survive.
18823,What are some action fantasy movies about gods and mythical creatures?
18823,Can you recommend an adventure movie where a hero goes on a dangerous quest to defeat an evil god?
18823,What movies are similar to Clash of the Titans with epic battles and Greek mythology?
80278,Can you recommend a dramatic survival movie based on a true story?
80278,What’s a good thriller about a family facing a natural disaster?
80278,Suggest a historical drama set during the 2004 tsunami
7131,Can you recommend an action-packed horror movie with vampires and monsters?
7131,What’s a good adventure movie where a monster hunter fights Dracula?
7131,"Suggest a dark fantasy film with Gothic monsters, including Frankenstein’s monster and vampires."
1572,What are some high-energy action thrillers like Die Hard: With a Vengeance?
1572,Can you recommend a movie with a tough New York cop teaming up with an unexpected partner to stop a criminal mastermind?
1572,"I’m looking for an intense 90s action movie with suspense, explosions, and a cat-and-mouse game—what should I watch?"
644,Can you recommend a sci-fi drama about a robot child who is programmed to love?
644,What movie is about an android boy adopted by a human family that struggles with being accepted?
644,I’m looking for an emotional science fiction adventure with themes of artificial intelligence and family—what should I watch?
390043,What are some action comedies with lots of banter between the main characters?
390043,Can you recommend a crime thriller that's also funny and fast-paced?
390043,What movies feature an unlikely duo teaming up on a dangerous trip?
9325,What are some family-friendly animated adventure movies with memorable songs and animal characters?
9325,Can you recommend a classic Disney movie about a boy raised in the जंगल with a wise panther and a fun bear friend?
9325,"I’m looking for an adventure film for kids that has jungle animals, friendship, and a lighthearted story."
12230,What are some family-friendly adventure movies with animals and a funny villain?
12230,Can you recommend an animated comedy about puppies being rescued from a bad person?
12230,I’m looking for a classic Disney-style movie with dogs and a lighthearted story for kids.
207932,Can you recommend a mystery thriller with action and a fast-paced global conspiracy?
207932,What’s a movie about a character waking up with amnesia and trying to stop a deadly plot?
207932,I’m looking for an action-packed thriller like The Da Vinci Code with puzzles and secrets.
497582,What are some adventure mystery movies with a smart teenage detective?
497582,Can you recommend a family-friendly crime mystery with a strong female lead?
497582,What movies feature Sherlock Holmes and a clever sibling solving a case?
424783,What are some action sci-fi movies with a heartfelt friendship between a human and an alien robot?
424783,Can you recommend a 1980s adventure movie with a young protagonist and a transforming robot?
424783,What movies are similar to Transformers but have more emotional coming-of-age themes?
522627,Can you recommend a crime comedy with clever schemes and a lot of twists?
522627,I’m looking for a stylish action movie about a drug empire and betrayal—any suggestions?
522627,What’s a funny but violent gangster film set in London with plenty of blackmail and double-crossing?
2034,Can you recommend a gritty crime drama about police corruption and undercover narcotics work?
2034,What action movies are about a rookie cop paired with a dangerous veteran detective?
2034,I’m looking for a dark movie where a new officer discovers his partner is corrupt — any suggestions?
341013,What are some action thrillers set during the Cold War with espionage and secret agents?
341013,Can you recommend a movie about an undercover spy investigating a murder in Berlin?
341013,What movies feature a female MI6 agent on a dangerous mission to recover a list of double agents?
788,Can you recommend a funny family movie about a dad trying to stay close to his kids after a divorce?
788,What are some comedy-dramas where a parent goes to extreme lengths to be with their children?
788,Suggest a heartfelt family movie with a mix of humor and emotional father-child moments.
545609,What are some action thrillers about a mercenary sent on a dangerous rescue mission?
545609,Can you recommend a tense movie where a hardened soldier has to save a kidnapped child in a foreign city?
545609,I want a fast-paced thriller with lots of action and a high-stakes extraction mission. What should I watch?
277,Can you recommend a dark fantasy action movie with vampires and werewolves fighting a secret war?
277,I want a thriller with a strong female vampire warrior as the main character. Any suggestions?
277,What’s a movie about supernatural creatures where a vampire falls for a werewolf?
140300,Can you recommend a fun animated action-adventure movie for kids and families?
140300,What movie features a martial arts hero who has to save China from an evil threat?
140300,I’m looking for a comedy adventure about animals that also has a heartfelt family story.
86834,Can you recommend a dramatic adventure movie about a family trying to survive a giant flood or apocalypse?
86834,I’m looking for a movie with biblical themes and visions of a coming disaster—what should I watch?
86834,What’s a good movie about someone preparing to save their family from an apocalyptic deluge?
59859,What are some action-comedy superhero movies with amateur vigilantes and dark humor?
59859,Can you recommend a crime adventure movie about masked heroes taking on a dangerous villain?
59859,"I want a movie like Kick-Ass with brutal action, vigilantes, and a revenge story — what should I watch?"
508439,What are some family-friendly animated adventure movies with fantasy and comedy?
508439,Can you recommend a movie about brothers going on a magical quest?
508439,What are good fantasy movies for kids that mix adventure and humor?
80321,Can you recommend a fun animated family adventure with lots of comedy and animals on the run?
80321,What is a good kids' movie about zoo animals traveling through Europe and joining a circus?
80321,Can you suggest a lighthearted adventure comedy similar to Madagascar 3 for a family movie night?
38575,Can you recommend a family-friendly martial arts movie about a kid learning to adapt after moving to a new country?
38575,What’s a good coming-of-age adventure drama where a bullied kid trains with a mentor to stand up for himself?
38575,"Suggest a movie like The Karate Kid with action, school bullying, and a strong father-figure relationship"
12477,What are some heartbreaking animated war movies about siblings trying to survive during World War II?
12477,Can you recommend a tragic drama about children coping with loss and poverty during wartime?
12477,What films depict the emotional impact of war on innocent families in a realistic way?
440021,Can you recommend a funny horror movie with a time loop and a mystery?
440021,What’s a good slasher movie that has comedy and keeps repeating the same day?
440021,I want a horror-comedy about solving your own murder—any suggestions?
524,Can you recommend a crime drama about the Las Vegas casino world and organized crime?
524,"What’s a movie like Goodfellas but set around gambling, mob power, and betrayal?"
524,I want a movie about two friends whose relationship falls apart over money and crime—what should I watch?
423108,Can you recommend a horror movie based on a true story with paranormal investigators?
423108,What’s a scary mystery-thriller about demonic possession and a murder case?
423108,Suggest a movie like The Conjuring with creepy supernatural investigations and suspense
235,Can you recommend a coming-of-age drama about a group of boys on a memorable adventure?
235,I’m looking for a movie about childhood friendship and a journey that changes the characters—what should I watch?
